doc,w,z,word
2292,6,2,att
2292,1010,6,öka
2292,796,6,stödet
2293,943,6,främja
2293,397,2,yttrandefrihet
2293,1359,6,pressfrihet
2293,25,5,och
2293,880,6,oberoende
2293,135,9,medier
2293,25,6,och
2293,134,6,nya
2294,161,3,dag
2294,38,3,som
2294,1481,3,utländska
2294,1481,3,utländska
2294,245,4,massmedier
2294,1523,3,visas
2294,195,3,vad
2295,71,8,genom
2295,142,9,till
2295,58,6,media
2295,108,6,ger
2295,167,4,med
2295,996,0,fokus
2296,14,2,ett
2296,46,0,för
2296,6,2,att
2296,917,0,medial
2296,211,4,uppmärksamhet
2296,99,0,man
2296,769,1,tyckte
2296,51,1,inte
2296,6,6,att
2297,98,8,jag
2297,28,9,har
2297,574,0,förstått
2297,6,0,att
2297,135,0,medier
2297,1547,2,rapporterade
2297,20,9,när
2297,1482,0,statsministern
2297,215,8,var
2298,1253,5,stärkt
2298,397,4,yttrandefrihet
2298,629,0,fria
2298,25,9,och
2298,880,4,oberoende
2298,135,0,medier
2298,25,0,och
2298,286,0,vidare
2299,907,0,journalister
2299,38,0,som
2299,830,4,sociala
2299,135,4,medier
2299,102,1,kritik
2299,151,0,mot
2300,23,9,sveriges
2300,688,9,stöd
2300,142,4,till
2300,880,9,oberoende
2300,245,9,massmedier
2300,25,0,och
2300,14,9,ett
2300,288,9,fritt
2300,985,4,civilsamhälle
2301,219,0,samhälle
2301,167,4,med
2301,1488,9,åsiktsfrihet
2301,25,6,och
2301,629,1,fria
2301,135,9,medier
2301,17,6,detta
2301,109,1,del
2302,167,4,med
2302,526,0,mediernas
2302,320,2,inom
2302,709,5,området
2302,608,9,bedrivs
2302,14,5,ett
2303,761,2,dessutom
2303,144,5,förekommit
2303,1023,7,rapporter
2303,193,6,svenska
2303,135,6,medier
2303,34,6,från
2303,38,1,som
2303,28,5,har
2303,299,2,fått
2304,837,6,ska
2304,113,6,andra
2304,526,7,mediernas
2304,25,6,och
2304,789,6,allmänhetens
2304,938,6,ögon
2304,801,4,dock
2305,51,2,inte
2305,7,2,det
2305,135,9,medier
2305,38,2,som
2305,51,4,inte
2305,272,3,vågar
2305,247,8,vara
2305,870,2,kritiska
2306,471,0,väl
2306,132,0,medborgare
2306,25,6,och
2306,629,7,fria
2306,245,6,massmedier
2306,630,0,ges
2306,6,1,att
2306,885,0,granska
2306,25,0,och
2307,1559,9,länderna
2307,28,3,har
2307,684,3,några
2307,629,9,fria
2307,135,4,medier
2307,38,1,som
2307,14,5,ett
2308,98,6,jag
2308,195,8,vad
2308,814,1,händer
2308,20,0,när
2308,629,4,fria
2308,135,9,medier
2308,1062,5,väljer
2308,6,5,att
2308,420,8,faktiskt
2308,145,6,sig
2309,46,0,för
2309,759,0,vår
2309,784,8,demokrati
2309,6,7,att
2309,241,0,våra
2309,135,9,medier
2309,629,9,fria
2309,25,4,och
2309,34,9,från
2310,1560,3,försvarsministern
2310,98,7,jag
2310,28,5,har
2310,48,0,följt
2310,135,3,medier
2310,25,3,och
2310,7,3,det
2310,1225,6,verkar
2310,38,0,som
2311,7,9,det
2311,429,1,borde
2311,307,4,väckt
2311,308,4,större
2311,917,7,medial
2311,211,7,uppmärksamhet
2311,20,3,när
2311,25,4,och
2312,386,9,både
2312,1561,9,vänsterpartiet
2312,25,4,och
2312,1562,3,miljöpartiet
2312,135,9,medier
2312,25,5,och
2312,113,3,andra
2312,18,9,sammanhang
2312,28,9,har
2313,900,2,institutioner
2313,784,9,demokrati
2313,1545,5,domstolar
2313,25,5,och
2313,629,9,fria
2313,135,7,medier
2313,43,5,måste
2313,247,4,vara
2314,842,1,internet
2314,1539,1,twitter
2314,25,3,och
2314,11,1,olika
2314,830,6,sociala
2314,135,1,medier
2314,79,3,utan
2314,25,5,och
2314,882,6,fortfarande
2315,38,8,som
2315,28,4,har
2315,830,0,sociala
2315,135,8,medier
2315,7,0,det
2315,82,9,här
2315,861,9,visar
2316,156,3,över
2316,53,9,oss
2316,442,3,alla
2316,442,3,alla
2316,135,8,medier
2316,28,9,har
2316,1134,3,pågått
2316,119,3,under
2317,109,8,del
2317,1157,8,världen
2317,71,8,genom
2317,134,8,nya
2317,135,8,medier
2317,25,4,och
2317,1328,8,lära
2317,145,1,sig
2317,897,3,sådant
2317,38,8,som
2318,1441,2,kulturutskottet
2318,28,8,har
2318,526,8,mediernas
2318,271,0,roll
2318,25,0,och
2318,195,0,vad
2319,143,6,vissa
2319,135,6,medier
2319,932,1,fanns
2319,6,1,att
2319,7,1,det
2320,7,4,det
2320,82,9,här
2320,19,5,eftersom
2320,58,3,media
2320,25,8,och
2320,54,5,den
2320,1313,7,privata
2320,28,9,har
2321,28,2,har
2321,290,8,även
2321,297,9,tagit
2321,182,5,efter
2321,58,8,media
2321,25,6,och
2321,376,9,gör
2321,280,8,samma
2321,322,7,sak
2322,28,9,har
2322,110,5,tidigare
2322,297,4,tagit
2322,354,9,upp
2322,7,2,det
2322,841,2,medialt
2322,25,4,och
2322,98,5,jag
2322,6,1,att
2322,30,9,han
2323,699,3,stället
2323,97,4,tycker
2323,6,2,att
2323,914,2,medias
2323,1563,8,ljus
2323,7,7,det
2323,1034,8,viktiga
2323,584,2,därför
2324,94,8,dagen
2324,1192,5,anders
2324,1341,8,talade
2324,58,5,media
2324,6,5,att
2324,99,5,man
2324,43,4,måste
2325,672,0,vårt
2325,955,0,utgiftsområde
2325,38,1,som
2325,767,0,kultur
2325,135,1,medier
2325,968,9,trossamfund
2325,25,1,och
2325,598,0,fritid
2325,44,1,innebär
2325,54,0,den
2326,191,7,mycket
2326,211,4,uppmärksamhet
2326,386,6,både
2326,830,0,sociala
2326,135,6,medier
2326,25,6,och
2326,587,7,mer
2326,1476,7,traditionella
2327,6,9,att
2327,411,7,behöver
2327,587,7,mer
2327,917,7,medial
2327,1348,3,mångfald
2327,51,4,inte
2327,1283,7,tvärtom
2327,290,7,även
2328,563,5,herr
2328,564,0,talman
2328,119,5,under
2328,955,0,utgiftsområde
2328,767,0,kultur
2328,135,0,medier
2328,968,0,trossamfund
2328,25,4,och
2328,598,0,fritid
2328,28,2,har
2328,1564,0,sverigedemokraterna
2329,38,9,som
2329,910,9,väldigt
2329,49,4,små
2329,34,7,från
2329,526,9,mediernas
2329,428,7,håll
2329,33,9,intresse
2329,162,9,vill
2330,767,0,kultur
2330,1318,2,idrott
2330,135,0,medier
2330,25,0,och
2330,286,0,vidare
2330,759,0,vår
2331,142,1,till
2331,197,7,exempel
2331,1557,9,myndigheten
2331,46,9,för
2331,713,9,tillgängliga
2331,135,9,medier
2331,7,9,det
2331,940,1,handlar
2331,25,9,och
2332,1408,9,hävdar
2332,6,4,att
2332,433,3,all
2332,135,2,medier
2332,25,6,och
2332,442,6,alla
2332,113,6,andra
2332,596,5,politiska
2332,706,9,partier
2333,38,0,som
2333,830,9,sociala
2333,135,9,medier
2333,584,2,därför
2333,685,2,länder
2334,352,9,vet
2334,1,9,enligt
2334,2,9,uppgifter
2334,135,5,medier
2334,6,9,att
2334,99,2,man
2334,386,9,både
2335,2,2,uppgifter
2335,25,1,och
2335,135,1,medier
2335,28,9,har
2335,1565,4,meddelat
2335,85,8,men
2336,296,7,läst
2336,976,2,svaret
2336,25,0,och
2336,381,7,hört
2336,135,3,medier
2336,25,7,och
2336,681,4,förstår
2336,6,2,att
2336,475,1,regeringen
2336,990,0,avser
2337,1498,1,bistånd
2337,142,7,till
2337,361,1,någonting
2337,38,2,som
2337,181,0,heter
2337,58,6,media
2337,424,2,vid
2338,976,2,svaret
2338,28,8,har
2338,405,9,varit
2338,526,8,mediernas
2338,14,0,ett
2338,1424,3,flertal
2338,665,6,gånger
2338,316,5,senast
2339,1557,2,myndigheten
2339,46,9,för
2339,713,9,tillgängliga
2339,135,9,medier
2339,90,9,viktig
2339,109,2,del
2339,147,9,centrum
2340,1385,9,sidor
2340,25,8,och
2340,1557,1,myndigheten
2340,46,0,för
2340,713,9,tillgängliga
2340,135,1,medier
2340,353,7,tar
2340,386,9,både
2340,56,9,tid
2340,25,0,och
2341,1566,0,lättläst
2341,142,0,till
2341,1557,9,myndigheten
2341,46,3,för
2341,713,9,tillgängliga
2341,135,6,medier
2341,85,9,men
2341,584,2,därför
2341,1552,3,miljoner
2342,54,6,den
2342,1316,5,ideella
2342,58,8,media
2342,25,8,och
2342,1426,8,miljarder
2342,7,2,det
2343,187,0,information
2343,842,0,internet
2343,25,1,och
2343,830,0,sociala
2343,135,0,medier
2343,98,7,jag
2343,1231,0,nämner
2343,13,0,allt
2343,17,0,detta
2343,584,0,därför
2344,1567,7,myndighet
2344,38,2,som
2344,299,2,fått
2344,1158,7,hård
2344,917,7,medial
2344,102,7,kritik
2344,46,9,för
2344,6,7,att
2344,99,7,man
2345,1151,4,statsråd
2345,878,5,kallar
2345,142,3,till
2345,1568,3,presskonferens
2345,837,1,ska
2345,135,1,medier
2345,193,2,svenska
2345,1270,3,folket
2345,25,7,och
2345,232,3,riksdagsledamöter
2346,1132,9,mitt
2346,110,8,tidigare
2346,823,9,ställningstagande
2346,6,9,att
2346,135,9,medier
2346,51,6,inte
2346,189,2,får
2346,935,0,tillgång
2346,142,5,till
2346,143,9,vissa
2347,7,5,det
2347,38,2,som
2347,347,9,flera
2347,135,0,medier
2347,28,9,har
2347,639,2,försökt
2347,6,0,att
2347,885,5,granska
2347,25,9,och
2348,248,9,anledning
2348,54,2,den
2348,26,2,senaste
2348,774,0,tidens
2348,874,2,mediala
2348,931,9,granskning
2348,25,9,och
2348,235,9,uttalanden
2348,38,2,som
2348,28,2,har
2349,25,4,och
2349,113,4,andra
2349,135,4,medier
2349,1140,4,lämnades
2349,183,4,någon
2349,424,9,vid
2350,149,7,allmänheten
2350,20,7,när
2350,7,7,det
2350,21,7,gäller
2350,73,0,hur
2350,526,7,mediernas
2350,63,7,frågor
2350,28,2,har
2351,1369,3,finansministern
2351,1458,5,felaktigt
2351,218,4,dagens
2351,135,3,medier
2351,7,3,det
2351,28,7,har
2351,138,3,framgått
2351,167,3,med
2351,433,4,all
2352,7,1,det
2352,82,1,här
2352,28,9,har
2352,405,7,varit
2352,941,0,lite
2352,841,1,medialt
2352,710,9,uppmärksammat
2352,119,9,under
2352,1160,1,våren
2352,1409,0,görs
2352,7,1,det
2353,156,7,över
2353,7,7,det
2353,830,7,sociala
2353,135,7,medier
2353,79,4,utan
2353,156,7,över
2353,73,7,hur
2354,25,6,och
2354,578,5,långa
2354,1569,6,danska
2354,135,6,medier
2354,99,9,man
2354,28,8,har
2354,1219,6,inga
2354,1126,6,två
2355,7,9,det
2355,46,9,för
2355,344,9,såväl
2355,345,1,myndigheter
2355,38,9,som
2355,135,9,medier
2355,25,4,och
2355,346,9,allmänhet
2355,730,1,svårt
2355,6,9,att
2355,1017,5,förstå
2356,1106,6,elever
2356,28,7,har
2356,296,8,läst
2356,135,9,medier
2356,73,3,hur
2356,1106,3,elever
2356,34,6,från
2356,1313,1,privata
2356,522,8,skolor
2357,151,1,mot
2357,132,0,medborgare
2357,135,7,medier
2357,25,7,och
2357,25,1,och
2358,405,5,varit
2358,830,3,sociala
2358,135,5,medier
2359,1051,3,önskemål
2359,7,9,det
2359,837,5,ska
2359,581,5,finnas
2359,629,3,fria
2359,135,3,medier
2359,29,5,där
2359,126,4,kan
2359,1570,3,publicera
2360,6,9,att
2360,16,0,just
2360,767,0,kultur
2360,25,1,och
2360,135,0,medier
2360,1118,9,samhällets
2360,142,9,till
2361,1121,6,friheten
2361,46,4,för
2361,767,0,kultur
2361,25,5,och
2361,135,1,medier
2361,85,8,men
2361,38,1,som
2361,376,3,gör
2361,7,7,det
2362,1571,4,vakt
2362,54,1,den
2362,953,3,kulturella
2362,25,9,och
2362,874,9,mediala
2362,1121,9,friheten
2362,7,8,det
2362,82,4,här
2362,617,1,landet
2363,7,2,det
2363,276,2,går
2363,6,2,att
2363,874,1,mediala
2363,1518,1,effekter
2363,119,5,under
2363,488,8,dramatiska
2363,560,2,former
2363,38,2,som
2364,25,4,och
2364,526,7,mediernas
2364,880,9,oberoende
2364,1059,2,samtidigt
2365,517,6,bra
2365,6,6,att
2365,99,6,man
2365,182,6,efter
2365,526,7,mediernas
2365,931,6,granskning
2365,46,3,för
2365,684,6,några
2365,1177,6,veckor
2365,357,6,sedan
2366,28,9,har
2366,193,9,svenska
2366,135,9,medier
2366,167,5,med
2366,467,4,åtgärder
2366,370,6,sverige
2367,759,2,vår
2367,1572,1,ryska
2367,135,0,medier
2367,1059,9,samtidigt
2367,595,0,fortsätter
2368,6,8,att
2368,47,5,många
2368,706,6,partier
2368,25,8,och
2368,135,8,medier
2368,95,8,kommer
2368,6,9,att
2368,1573,8,bevaka
2368,485,4,litet
2369,38,9,som
2369,28,4,har
2369,299,8,fått
2369,210,4,stor
2369,211,0,uppmärksamhet
2369,841,2,medialt
2369,38,4,som
2369,95,0,kommer
2369,6,9,att
2370,191,4,mycket
2370,148,9,bland
2370,378,6,annat
2370,833,4,lokala
2370,135,4,medier
2370,6,9,att
2370,7,5,det
2370,82,1,här
2370,43,4,måste
2371,195,0,vad
2371,99,1,man
2371,376,3,gör
2371,830,0,sociala
2371,135,0,medier
2371,161,4,dag
2371,28,8,har
2371,98,2,jag
2371,254,4,sett
2372,610,4,bättre
2372,830,9,sociala
2372,135,7,medier
2372,195,6,vad
2372,98,9,jag
2372,381,4,hört
2373,148,9,bland
2373,378,0,annat
2373,830,0,sociala
2373,135,9,medier
2373,46,0,för
2373,893,0,nationella
2374,972,6,tittar
2374,934,6,rapporteringen
2374,193,6,svenska
2374,135,8,medier
2374,126,6,kan
2374,99,3,man
2374,623,6,bli
2374,910,9,väldigt
2375,1083,1,märkligt
2375,1207,2,läge
2375,1059,4,samtidigt
2375,38,1,som
2375,54,3,den
2375,874,4,mediala
2375,1008,7,bilden
2375,54,2,den
2376,167,5,med
2376,258,6,varandra
2376,830,6,sociala
2376,135,6,medier
2376,7,0,det
2376,657,6,viktigt
2376,6,5,att
2377,28,1,har
2377,54,4,den
2377,596,1,politiska
2377,25,3,och
2377,874,5,mediala
2377,61,1,debatten
2377,25,3,och
2377,7,0,det
2378,168,0,politiker
2378,142,0,till
2378,241,2,våra
2378,900,2,institutioner
2378,142,6,till
2378,135,8,medier
2378,25,4,och
2378,1449,1,ytterst
2378,142,8,till
2379,919,7,kom
2379,183,3,någon
2379,142,5,till
2379,135,7,medier
2379,38,7,som
2379,98,7,jag
2379,51,4,inte
2379,28,3,har
2379,254,7,sett
2380,391,0,ämne
2380,38,3,som
2380,95,1,kommer
2380,6,8,att
2380,526,8,mediernas
2380,33,7,intresse
2380,16,3,just
2380,37,5,denna
2380,161,8,dag
2380,85,8,men
2381,38,0,som
2381,396,7,rör
2381,767,0,kultur
2381,135,9,medier
2381,968,0,trossamfund
2381,25,6,och
2381,1574,1,civilsamhället
2381,1196,7,räknar
2382,968,1,trossamfund
2382,1316,5,ideella
2382,523,5,föreningar
2382,25,4,och
2382,135,5,medier
2382,254,4,sett
2382,142,5,till
2382,1188,9,pengar
2382,7,2,det
2383,57,2,cirkulerat
2383,51,4,inte
2383,128,1,minst
2383,830,4,sociala
2383,135,6,medier
2383,305,4,rad
2384,163,0,lägga
2384,7,1,det
2384,830,4,sociala
2384,135,4,medier
2384,28,4,har
2384,99,0,man
2384,80,0,också
2385,25,9,och
2385,126,2,kan
2385,167,9,med
2385,988,1,digitala
2385,135,8,medier
2385,25,9,och
2385,988,6,digitala
2385,14,1,ett
2386,20,7,när
2386,7,1,det
2386,25,1,och
2386,20,7,när
2386,874,7,mediala
2386,376,7,gör
2386,6,7,att
2386,7,7,det
2387,28,8,har
2387,1575,5,aldrig
2387,405,7,varit
2387,646,9,beroende
2387,917,5,medial
2387,46,5,för
2387,6,5,att
2387,596,5,politiska
2388,980,4,mänskliga
2388,853,4,rättigheter
2388,629,5,fria
2388,25,3,och
2388,880,4,oberoende
2388,135,4,medier
2388,25,4,och
2388,185,9,rätt
2388,142,6,till
2388,1576,4,skydd
2389,7,7,det
2389,837,9,ska
2389,1577,7,granskas
2389,880,4,oberoende
2389,135,0,medier
2389,210,0,stor
2389,109,7,del
2390,25,4,och
2390,113,4,andra
2390,830,9,sociala
2390,135,4,medier
2390,20,4,när
2390,6,4,att
2391,7,3,det
2391,215,3,var
2391,830,6,sociala
2391,135,3,medier
2391,38,3,som
2391,215,3,var
2391,210,3,stor
2392,883,1,utredning
2392,212,3,blev
2392,7,4,det
2392,917,5,medial
2392,575,5,missuppfattning
2392,6,4,att
2392,51,1,inte
2392,1578,1,ville
2393,25,6,och
2393,265,0,sprider
2393,172,0,via
2393,830,6,sociala
2393,135,0,medier
2393,151,4,mot
2393,370,0,sverige
2393,25,6,och
2394,633,0,demokratiska
2394,933,7,politisk
2394,855,2,opposition
2394,985,4,civilsamhälle
2394,135,3,medier
2394,25,9,och
2394,119,2,under
2394,1579,7,hårt
2395,25,6,och
2395,1580,8,hat
2395,151,5,mot
2395,135,8,medier
2395,25,5,och
2395,133,0,blir
2395,13,8,allt
2396,6,6,att
2396,880,9,oberoende
2396,135,9,medier
2396,25,9,och
2396,38,8,som
2397,1293,6,fru
2397,564,0,talman
2397,7,0,det
2397,615,7,mest
2397,841,7,medialt
2397,911,6,uppmärksammade
2398,25,8,och
2398,991,8,desinformation
2398,830,0,sociala
2398,135,1,medier
2398,46,3,för
2398,202,8,eller
2398,46,1,för
2398,6,8,att
2399,117,2,riksdagen
2399,25,4,och
2399,135,4,medier
2399,176,6,angående
2399,790,5,handlingar
2399,28,8,har
2399,290,8,även
2400,837,1,ska
2400,7,1,det
2400,247,4,vara
2400,7,6,det
2400,841,4,medialt
2400,615,4,mest
2400,911,1,uppmärksammade
2400,25,8,och
2400,615,1,mest
2401,14,5,ett
2401,1581,8,enskilt
2401,377,8,ärende
2401,253,8,stort
2401,841,8,medialt
2401,33,0,intresse
2401,231,6,dessa
2401,952,8,delar
2401,95,0,kommer
2402,274,9,hade
2402,492,9,uttalandet
2402,58,9,media
2402,167,9,med
2402,115,9,kunnat
2402,142,4,till
2403,38,3,som
2403,28,2,har
2403,299,8,fått
2403,941,9,lite
2403,587,9,mer
2403,917,0,medial
2403,211,8,uppmärksamhet
2403,7,8,det
2403,21,2,gäller
2403,208,9,frågan
2404,51,6,inte
2404,128,1,minst
2404,320,1,inom
2404,1260,3,politik
2404,25,1,och
2404,135,4,medier
2404,246,1,skulle
2404,694,1,självklart
2404,9,1,kunna
2404,46,6,för
2405,654,1,kommit
2405,6,1,att
2405,1288,9,styras
2405,135,3,medier
2405,25,0,och
2405,25,2,och
2406,354,5,upp
2406,14,8,ett
2406,913,1,inlägg
2406,830,3,sociala
2406,135,9,medier
2406,34,3,från
2406,54,1,den
2406,1473,8,gångna
2407,202,3,eller
2407,106,0,annan
2407,1242,0,personal
2407,135,0,medier
2407,28,9,har
2407,7,0,det
2407,1582,0,lyfts
2407,96,1,fram
2407,73,3,hur
2408,28,7,har
2408,80,1,också
2408,405,9,varit
2408,213,9,föremål
2408,46,9,för
2408,917,7,medial
2408,121,9,bevakning
2408,25,4,och
2408,658,9,rapportering
2408,38,2,som
2409,25,8,och
2409,7,9,det
2409,841,2,medialt
2409,873,2,fallet
2409,424,2,vid
2410,581,5,finnas
2410,629,5,fria
2410,25,5,och
2410,135,9,medier
2410,137,5,vilket
2410,71,8,genom
2410,347,4,flera
2410,1313,5,privata
2411,2,3,uppgifter
2411,38,3,som
2411,441,0,framkommit
2411,135,1,medier
2411,262,6,anser
2411,493,3,statsrådet
2412,1574,6,civilsamhället
2412,25,2,och
2412,135,3,medier
2412,162,5,vill
2412,685,3,länder
2413,319,9,alltför
2413,74,7,ofta
2413,290,5,även
2413,526,7,mediernas
2413,211,8,uppmärksamhet
2413,451,0,kring
2413,897,9,sådant
2414,6,0,att
2414,274,6,hade
2414,1534,5,lämnats
2414,142,5,till
2414,135,0,medier
2414,46,1,för
2414,1296,1,allvarliga
2414,497,1,konsekvenser
2415,443,9,människor
2415,79,8,utan
2415,842,3,internet
2415,25,3,och
2415,830,3,sociala
2415,135,7,medier
2415,142,7,till
2415,412,8,hjälp
2415,7,7,det
2415,215,3,var
2416,146,6,mellan
2416,25,7,och
2416,1557,9,myndigheten
2416,142,5,till
2416,135,0,medier
2416,28,1,har
2416,54,5,den
2416,110,5,tidigare
2417,242,4,fråga
2417,830,4,sociala
2417,135,2,medier
2417,7,2,det
2417,14,2,ett
2417,896,4,spel
2418,6,6,att
2418,1102,6,personer
2418,830,6,sociala
2418,135,6,medier
2418,25,7,och
2418,25,6,och
2419,1583,1,återkommande
2419,126,6,kan
2419,135,0,medier
2419,25,4,och
2419,116,6,barn
2420,827,9,åren
2420,405,5,varit
2420,874,2,mediala
2420,18,5,sammanhang
2420,528,7,grund
2420,326,7,sin
2421,1323,7,unga
2421,25,4,och
2421,830,0,sociala
2421,135,7,medier
2421,562,4,ställer
2421,49,0,små
2421,25,4,och
2422,297,4,tagit
2422,99,9,man
2422,28,0,har
2422,297,1,tagit
2422,526,0,mediernas
2422,99,0,man
2422,28,5,har
2423,25,2,och
2423,1293,4,fru
2423,564,2,talman
2423,135,4,medier
2423,150,2,bör
2423,54,2,den
2423,504,2,utsträckning
2423,7,8,det
2424,25,9,och
2424,6,6,att
2424,833,9,lokala
2424,135,0,medier
2424,14,4,ett
2424,657,9,viktigt
2424,337,6,arbete
2424,150,5,bör
2425,1293,2,fru
2425,564,2,talman
2425,629,2,fria
2425,25,6,och
2425,880,2,oberoende
2425,135,9,medier
2426,6,0,att
2426,25,2,och
2426,880,1,oberoende
2426,135,0,medier
2426,558,0,hela
2426,617,0,landet
2426,584,2,därför
2427,189,8,får
2427,80,8,också
2427,805,4,meddela
2427,2,8,uppgifter
2427,142,4,till
2427,135,3,medier
2427,718,8,exempelvis
2427,838,3,missförhållanden
2428,54,8,den
2428,1272,6,tekniska
2428,291,8,utvecklingen
2428,25,5,och
2428,830,5,sociala
2428,135,0,medier
2428,7,9,det
2428,1186,3,utveckling
2429,231,9,dessa
2429,95,0,kommer
2429,1584,1,alternativa
2429,135,6,medier
2429,6,8,att
2429,325,3,göra
2429,7,8,det
2429,85,1,men
2430,632,7,hot
2430,202,2,eller
2430,830,3,sociala
2430,135,5,medier
2430,38,3,som
2430,17,6,detta
2431,7,6,det
2431,530,2,nästan
2431,716,6,dagligen
2431,830,4,sociala
2431,135,0,medier
2431,38,7,som
2431,1227,4,offentlig
2431,1585,1,person
2431,43,6,måste
2431,98,6,jag
2432,7,2,det
2432,629,2,fria
2432,1388,4,ordet
2432,25,7,och
2432,629,5,fria
2432,135,7,medier
2432,85,7,men
2432,7,8,det
2432,866,2,långt
2432,644,9,ifrån
2433,43,8,måste
2433,1586,1,värna
2433,442,4,alla
2433,241,0,våra
2433,135,4,medier
2433,1587,0,journalisternas
2433,1218,6,professionella
2433,14,4,ett
2434,11,4,olika
2434,158,7,sätt
2434,639,0,försökt
2434,1588,0,minska
2434,526,0,mediernas
2434,880,4,oberoende
2434,85,2,men
2434,442,6,alla
2434,43,4,måste
2435,1293,1,fru
2435,564,9,talman
2435,629,5,fria
2435,25,1,och
2435,880,9,oberoende
2435,135,9,medier
2435,38,9,som
2435,1589,7,granskar
2435,54,1,den
2435,596,1,politiska
2435,590,1,makten
2436,353,7,tar
2436,1001,8,kontroll
2436,156,7,över
2436,1545,1,domstolar
2436,25,9,och
2436,135,5,medier
2436,434,5,riktigt
2436,136,9,ser
2436,7,4,det
2436,51,1,inte
2437,167,9,med
2437,1590,5,insyn
2437,25,5,och
2437,658,9,rapportering
2437,34,5,från
2437,135,7,medier
2437,54,4,den
2437,837,7,ska
2437,694,4,självklart
2437,247,4,vara
2437,625,7,korrekt
2438,1347,9,fortsatt
2438,9,1,kunna
2438,127,1,följa
2438,172,5,via
2438,872,9,mediers
2438,98,7,jag
2438,162,1,vill
2438,51,5,inte
2438,6,1,att
2439,1186,3,utveckling
2439,25,9,och
2439,1121,3,friheten
2439,46,9,för
2439,135,9,medier
2439,1591,9,universitet
2439,25,2,och
2439,985,9,civilsamhälle
2439,1509,4,lag
2440,830,0,sociala
2440,135,0,medier
2440,25,0,och
2440,286,8,vidare
2440,28,0,har
2441,50,6,finns
2441,109,1,del
2441,830,0,sociala
2441,135,6,medier
2441,17,0,detta
2441,379,9,alltså
2441,7,0,det
2441,950,6,antal
2442,1293,6,fru
2442,564,6,talman
2442,629,0,fria
2442,25,4,och
2442,880,4,oberoende
2442,135,2,medier
2442,1522,9,tillsammans
2442,167,9,med
2442,397,4,yttrandefrihet
2443,193,2,svenska
2443,1270,5,folket
2443,353,9,tar
2443,109,8,del
2443,135,2,medier
2443,25,9,och
2443,1315,8,litteratur
2443,28,4,har
2443,1259,5,förändrats
2443,292,5,snabbt
2444,326,7,sin
2444,828,7,tillgängligheten
2444,142,0,till
2444,135,0,medier
2444,25,0,och
2444,1315,0,litteratur
2444,28,7,har
2444,829,0,ökat
2445,569,2,samt
2445,880,2,oberoende
2445,629,5,fria
2445,135,5,medier
2445,1592,7,jämställdhet
2445,25,2,och
2445,496,2,lika
2445,1183,4,förutsättningar
2446,169,3,ibland
2446,122,1,ganska
2446,917,2,medial
2446,260,9,debatt
2446,451,8,kring
2446,7,2,det
2446,817,8,faktum
2446,6,1,att
2447,167,1,med
2447,629,0,fria
2447,25,3,och
2447,945,3,granskande
2447,135,4,medier
2447,38,3,som
2447,1034,3,viktiga
2447,952,9,delar
2447,7,3,det
2448,962,0,läser
2448,113,0,andra
2448,135,6,medier
2448,126,9,kan
2448,6,0,att
2449,1513,7,tack
2449,714,0,vare
2449,945,3,granskande
2449,25,6,och
2449,135,7,medier
2449,38,3,som
2449,95,0,kommer
2449,28,3,har
2450,1456,7,stärka
2450,629,0,fria
2450,25,4,och
2450,880,8,oberoende
2450,135,2,medier
2450,569,2,samt
2450,1456,7,stärka
2451,981,8,civila
2451,516,6,organisationer
2451,25,6,och
2451,135,8,medier
2451,85,8,men
2451,290,6,även
2451,63,7,frågor
2451,25,8,och
2452,109,4,del
2452,767,5,kultur
2452,25,5,och
2452,58,5,media
2452,1212,1,oavsett
