doc,w,target,pos,year,mop_id,file_path
247,om barnens situation närmare ämnet har ju den allra senaste veckan blivit genom de båda i massmedia angående just den nya lagstiftningen jag ämnar dock inte gå in så mycket på den i dag utan vill bara,massmedia,16,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--152.xml
248,att om nödvändigt mot vilja ingripa till hjälp för barnet med tanke på den debatt som pågår i massmedia vore det bra om socialministern ytterligare något ville klarlägga sin inställning till och man kan ju av debatten,massmedia,18,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--152.xml
249,för att utredningen även skall få följa möjligheter att barnens rätt det är vad jag har sagt till massmedia och jag har förstått att jag på den punkten har samma uppfattning som socialutskottet har uttalat att vi måste följa,massmedia,18,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--152.xml
250,det vore bra om regeringen på något sätt utåt kunde den inställningen så att det inte råder någon missuppfattning massmedia har gett oss en bild som kan tyda på att det här förekommer missuppfattningar om det ökande bland kvinnor,massmedia,19,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--152.xml
251,av samhället och även fackföreningsrörelsen och ett hårt slag mot den bakgrunden är det mycket n att massmedia liksom också företrädare för regeringen direkt gjort de fackliga organisationerna ansvariga för effekterna av det har också gjorts,massmedia,17,1979,frida_berglund_09190a,../riksdagen-corpus/corpus/197980/prot-197980--156.xml
252,och kanske har flera barn vilket naturligtvis såväl regeringens ställningstagande som familjens situation de långa som i massmedia förekomma i vissa ärenden innefattar nämligen och mellan behandling och omprövning av ett ärende de,massmedia,17,1979,alexander_chrisopoulos_55fd45,../riksdagen-corpus/corpus/197980/prot-197980--156.xml
253,svenska det är väl bl a som en reaktion mot detta som det tycks finnas en rädsla hos svenska massmedia att tala när det gäller brottslighet som utövas av utländska i vårt land det verkar som om man,massmedia,19,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--156.xml
254,att det är så jag tror det är mycket om folk i allmänhet får den föreställningen att myndigheter och massmedia försöker dölja något när det gäller utländska brottslingar jag tror också att det är mycket viktigt att vi försöker hålla,massmedia,19,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--156.xml
255,mycket utlänningar inte minst sådana som i realiteten varit flyktingar eller jag vädjar därför till både rättsväsen och massmedia att tala i jag tror det skulle om exempelvis justitieministern vid tillfälle ville lämna riksdagen och därmed,massmedia,18,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--156.xml
256,generation vad finns det för värde för gunnar biörck att få kännedom om ursprung finns det något exempel från massmedia där en brottsling som svensk vad finns det för värde för gunnar biörck att få dessa uppgifter vilka värderingar,massmedia,19,1979,elver_jonsson_db072a,../riksdagen-corpus/corpus/197980/prot-197980--156.xml
257,leder till konkreta framsteg bara motsättningar och leder till förhoppningar det vore anser jag om debatten i massmedia kunde inriktas mer på vilka konkreta problem som är möjliga att lösa inom om om angående större,massmedia,17,1979,unknown,../riksdagen-corpus/corpus/197980/prot-197980--142.xml
258,har klart uttalats att detta endast var ett och ingenting annat men detta exempel uppfattas nu inte bara av massmedia utan också av en på allvar så att den representerar det sättet att ersätta kärnkraften men så,massmedia,19,1979,oswald_soderqvist_908f6a,../riksdagen-corpus/corpus/197980/prot-197980--36.xml
259,de företagens makt exemplet chile känner vi alla väl till där utnyttjade med i och massmedia för att makten från och stoppa den demokratiska utveckling som demokratin kan och får aldrig konstaterar vi,massmedia,15,1979,bertil_fiskesjo_adaf70,../riksdagen-corpus/corpus/197980/prot-197980--23.xml
260,emellertid självt att detta är inom ett större komplex och framför allt är de här utredningarna koncentrerade till massmedier och tekniker de är koncentrerade till rättsliga och organisatoriska aspekter vilket innebär att det bredare gått förlorat det är,massmedier,18,1979,bertil_fiskesjo_adaf70,../riksdagen-corpus/corpus/197980/prot-197980--23.xml
261,herr talman i massmedia och i en del av de remissvar som har tagit del av har det framkommit att grupperna kvinnor och,massmedia,3,1979,oswald_soderqvist_8d2f66,../riksdagen-corpus/corpus/197980/prot-197980--143.xml
262,t o m gör en i framtiden som sade att gjorde genom och borgerliga massmedia kommer säkerligen att fortsätta det av verkliga som innebar att de hela tiden talade om men,massmedia,14,1979,eric_enlund_4f01a3,../riksdagen-corpus/corpus/197980/prot-197980--169.xml
263,jag för min del vill göra ett par reflexioner på den här punkten de handlar om den förmåga vi politiker massmedia och andra deltagare i den politiska debatten har att på en och samma gång hantera flera stora och frågor,massmedia,20,1979,kjell-olof_feldt_0b7dd7,../riksdagen-corpus/corpus/197980/prot-197980--169.xml
264,några års skulle lyssna till våra ekonomiska debatter till dagens debatt till debatter till vad som sägs i massmedia i radio och tv och i tidningar skulle de i verkligheten känna igen det sverige de möter i debatten skulle,massmedia,18,1979,kjell-olof_feldt_0b7dd7,../riksdagen-corpus/corpus/197980/prot-197980--169.xml
265,moderaterna har fortsatt sin och tagit i regeringen och centerns tystnad inför detta fortsätter när framträder i massmedia och i den politiska debatten så gör de det bara för att sig och försvara regeringens politik fortfarande och,massmedia,17,1979,kjell-olof_feldt_0b7dd7,../riksdagen-corpus/corpus/197980/prot-197980--169.xml
266,som kommer att hända efter man skall till detta även lägga de olika uppgifter som förekommit och förekommer i massmedia om neddragning av detta är i bakgrunden till min fråga nu framhåller arbetsmarknadsministern att både möjligheterna att anordna,massmedia,19,1979,marie-ann_johansson_50d66a,../riksdagen-corpus/corpus/197980/prot-197980--141.xml
267,begreppet kultur det är på tiden att vi sätter in idrotten dvs den fysiska kulturen i skolor sjukhus massmedia och fritid att vi sätter in den fysiska kulturen i ett ekonomiskt och sammanhang inte för,massmedia,18,1979,karl-eric_norrby_02e3ec,../riksdagen-corpus/corpus/197980/prot-197980--155.xml
268,en nivå som är mycket låg skall man framöver återigen förlita sig på att de som drar åt sig massmedias intresse kommer att vara i centrum i så fall blir det ju bidrag på samma villkor som till den gamla,massmedias,19,1979,lars-ingvar_sorenson_921fa1,../riksdagen-corpus/corpus/197980/prot-197980--155.xml
269,man tror att regeringen fattar helt beslut jag har viss förståelse för att allmänheten som får sina informationer via massmedia kan få den uppfattningen men en riksdagsledamot bör veta att regeringen i sitt har att följa av riksdagen,massmedia,19,1979,sven_henricsson_f06cf2,../riksdagen-corpus/corpus/197980/prot-197980--35.xml
270,som i inte blir möjliga att upprepa med tanke på den uppmärksamhet som den affären har fått i massmedia och i debatter här i kammaren vid olika tillfällen borde det vara rimligt att frågan kommer upp till skyndsamt,massmedia,18,1979,ingrid_sundberg_d9fd02,../riksdagen-corpus/corpus/197980/prot-197980--154.xml
271,var en och vart tog alla larmrapporter om lösa och rör vägen ser man till massmedia tycks energifrågan nu vara på avstånd till en del kan detta av att sverige under regeringen fälldin tycks,massmedia,15,1979,oswald_soderqvist_8d2f66,../riksdagen-corpus/corpus/197980/prot-197980--168.xml
272,kraftigt naturligtvis har det ibland rört sig om från politiska motståndare men tyvärr också i vissa massmedia en mytbildning om bland socialdemokraterna ibland var syftet alltför uppenbart att skada såväl linje som det socialdemokratiska partiet det,massmedia,16,1979,oswald_soderqvist_8d2f66,../riksdagen-corpus/corpus/197980/prot-197980--168.xml
273,tillräckligt med energi av fullt kvalitet bilden som nu finns på visar hur en med rätt medium att ta ur har en på alltså tre gånger bättre än en mycket det är på,medium,16,1979,nils_erik_waag_40bc71,../riksdagen-corpus/corpus/197980/prot-197980--168.xml
274,som det fanns alla att få en stark politisk uppslutning omkring sedan kom händelserna i vilka i svenska massmedia som en och i en omfattning som inte förekom på något annat håll i världen det är klart,massmedia,18,1979,jorn_svensson_f012c5,../riksdagen-corpus/corpus/197980/prot-197980--168.xml
275,om de nu skall kallas så när de kunde kärnkraften under en längre tid fick brett utrymme i alla massmedia de hade utan tvivel en och som dagligen och efter ett noga det svenska,massmedia,19,1979,jorn_svensson_f012c5,../riksdagen-corpus/corpus/197980/prot-197980--168.xml
276,och i reservationen det är en fråga som gäller tillämpningen av de principer som skall råda för den information till massmedia och allmänhet som det åligger departementen att stå till tjänst med bl a genom förmedling av särskilt anställda det,massmedia,20,1975,marten_werner_0f23ce,../riksdagen-corpus/corpus/197576/prot-197576--113.xml
277,fru talman granskningsarbetet i konstitutionsutskottet kan måhända om man tar del av massmedias och de borgerliga partiernas agerande framstå som något betydelsefullt betydelsefullt i den meningen att de borgerliga partierna på något sätt,massmedias,12,1975,allan_hernelius_2ea671,../riksdagen-corpus/corpus/197576/prot-197576--113.xml
278,statsrådet då bla sade nämligen med de spel av stålverk och den spekulation som på vissa håll i massmedia bedrivs kring projektet har frågor ställts såväl inom landet som utanför från flera ur vad händer med stålverk kan,massmedia,18,1975,bengt_sjonell_b2450c,../riksdagen-corpus/corpus/197576/prot-197576--15.xml
279,rune johansson och mig i det här sammanhanget jag angav till att vi begärde nämligen att det i massmedia hade förekommit en mängd uppgifter som vi inte hade haft tillgång till det gjorde att vi var upprörda och det,massmedia,18,1975,rune_b_johansson_minister_1971,../riksdagen-corpus/corpus/197576/prot-197576--15.xml
280,nu kommer efter och om vilka sociala konsekvenser har växer dess bättre i tidningar och övriga massmedia återkommer man gång på gång till hur människor drabbas i vårt parti har vi diskuterat denna fråga ingående vid vår,massmedia,16,1975,henry_allard_talman,../riksdagen-corpus/corpus/197576/prot-197576--29.xml
281,de resurser som står till buds används på ett effektivt och sätt så att främst opinionsbildare beslutsfattare ledare och massmedia inte blir eller och så att den enskilde får ett väl anpassat utbud sig,massmedia,19,1975,lars_schott_b8b630,../riksdagen-corpus/corpus/197576/prot-197576--29.xml
282,sig lätt med och vill gärna bli en björn eller någon annan av dem som syns mest i massmedia och som gör de goda det är positivt i långa stycken men man måste vara klar över att,massmedia,18,1975,karl-eric_norrby_50ed3c,../riksdagen-corpus/corpus/197576/prot-197576--29.xml
283,herr håller med mig om att vi måste göra nya försök att nå ut med information i genom massmedia och skolorna vi måste också bli vi som är äldre t ex riksdagsmän så att vi inte är,massmedia,18,1975,gunvor_ryding_864056,../riksdagen-corpus/corpus/197576/prot-197576--29.xml
284,medan vi har diskuterat ämnet i utskottet har det också en debatt rent allmänt i landet inte bara i massmedia utan vid alla möjliga tillfällen där människor rörande vikten av att uttrycka sig så klart och enkelt att alla,massmedia,19,1975,sven_andersson_36bb18,../riksdagen-corpus/corpus/197576/prot-197576--29.xml
